key,name,city,country,iata,icao,latitude,longitude,altitude,timezone,dst
SME,Lake Cumberland Regional Airport,Somerset,United States,SME,KSME,37.053398132299996,-84.6158981323,927,-5,A
SHD,Shenandoah Valley Regional Airport,Weyers Cave,United States,SHD,KSHD,38.2638015747,-78.8964004517,1201,-5,A
DVL,Devils Lake Regional Airport,Devils Lake,United States,DVL,KDVL,48.11420059,-98.90879822,1456,-6,A
DIK,Dickinson Theodore Roosevelt Regional Airport,Dickinson,United States,DIK,KDIK,46.7974014282,-102.802001953,2592,-7,A
SDY,Sidney Richland Municipal Airport,Sidney,United States,SDY,KSDY,47.70690155,-104.1930008,1985,-7,A
CDR,Chadron Municipal Airport,Chadron,United States,CDR,KCDR,42.837600708,-103.095001221,3297,-7,A
AIA,Alliance Municipal Airport,Alliance,United States,AIA,KAIA,42.0531997681,-102.804000854,3931,-7,A
MCK,Mc Cook Ben Nelson Regional Airport,McCook,United States,MCK,KMCK,40.20629883,-100.5920029,2583,-6,A
MTH,The Florida Keys Marathon Airport,Marathon,United States,MTH,KMTH,24.72610092,-81.05139923,5,-5,A
GDV,Dawson Community Airport,Glendive,United States,GDV,KGDV,47.13869858,-104.8069992,2458,-7,A
OLF,L M Clayton Airport,Wolf Point,United States,OLF,KOLF,48.094501495399996,-105.574996948,1986,-7,A
WYS,Yellowstone Airport,West Yellowstone,United States,WYS,KWYS,44.68840027,-111.1179962,6649,-7,A
ALS,San Luis Valley Regional Bergman Field,Alamosa,United States,ALS,KALS,37.434898,-105.866997,7539,-7,A
CNY,Canyonlands Field,Moab,United States,CNY,KCNY,38.75500107,-109.7549973,4557,-7,A
ELY,Ely Airport Yelland Field,Ely,United States,ELY,KELY,39.29970169,-114.8420029,6259,-8,A
VEL,Vernal Regional Airport,Vernal,United States,VEL,KVEL,40.4408989,-109.5100021,5278,-7,A
SRR,Sierra Blanca Regional Airport,Ruidoso,United States,SRR,KSRR,33.462799072266,-105.53500366211,6814,-7,A
SOW,Show Low Regional Airport,Show Low,United States,SOW,KSOW,34.265499115,-110.005996704,6415,-7,A
MYL,McCall Municipal Airport,McCall,United States,MYL,KMYL,44.88970184,-116.1009979,5024,-7,A
SMN,Lemhi County Airport,Salmon,United States,SMN,KSMN,45.1237983704,-113.880996704,4043,-7,A
MMH,Mammoth Yosemite Airport,Mammoth Lakes,United States,MMH,KMMH,37.62409973,-118.8379974,7135,-8,A
FRD,Friday Harbor Airport,Friday Harbor,United States,FRD,KFHR,48.5219993591,-123.024002075,113,-8,A
ESD,Orcas Island Airport,Eastsound,United States,ESD,KORS,48.7081985474,-122.910003662,31,-8,A
AST,Astoria Regional Airport,Astoria,United States,AST,KAST,46.158000946,-123.878997803,15,-8,A
ONP,Newport Municipal Airport,Newport,United States,ONP,KONP,44.58039855957031,-124.05799865722656,160,-8,A
EMK,Emmonak Airport,Emmonak,United States,EMK,PAEM,62.78609848,-164.4909973,13,-9,A
UNK,Unalakleet Airport,Unalakleet,United States,UNK,PAUN,63.88840103,-160.798996,27,-9,A
UUK,Ugnu-Kuparuk Airport,Kuparuk,United States,UUK,PAKU,70.33080291750001,-149.598007202,67,-9,A
SHX,Shageluk Airport,Shageluk,United States,SHX,PAHX,62.6922988892,-159.569000244,79,-9,A
NUI,Nuiqsut Airport,Nuiqsut,United States,NUI,PAQT,70.2099990845,-151.005996704,38,-9,A
EEK,Eek Airport,Eek,United States,EEK,PAEE,60.21367264,-162.0438843,12,-9,A
KUK,Kasigluk Airport,Kasigluk,United States,KUK,PFKA,60.87440109,-162.5240021,48,-9,A
KWT,Kwethluk Airport,Kwethluk,United States,KWT,PFKW,60.790298461899994,-161.444000244,25,-9,A
KWK,Kwigillingok Airport,Kwigillingok,United States,KWK,PAGG,59.876499,-163.169005,18,-9,A
MLL,Marshall Don Hunter Sr Airport,Marshall,United States,MLL,PADM,61.8642997742,-162.026000977,103,-9,A
RSH,Russian Mission Airport,Russian Mission,United States,RSH,PARS,61.7788848877,-161.319458008,51,-9,A
KGK,Koliganek Airport,Koliganek,United States,KGK,PAJZ,59.726600647,-157.259002686,269,-9,A
KMO,Manokotak Airport,Manokotak,United States,KMO,PAMB,58.990200042699996,-159.050003052,100,-9,A
CIK,Chalkyitsik Airport,Chalkyitsik,United States,CIK,PACI,66.6449966431,-143.740005493,544,-9,A
EAA,Eagle Airport,Eagle,United States,EAA,PAEG,64.77639771,-141.151001,908,-9,A
HUS,Hughes Airport,Hughes,United States,HUS,PAHU,66.04109955,-154.2630005,299,-9,A
HSL,Huslia Airport,Huslia,United States,HSL,PAHL,65.69789886,-156.3509979,220,-9,A
NUL,Nulato Airport,Nulato,United States,NUL,PANU,64.72930145263672,-158.07400512695312,399,-9,A
VEE,Venetie Airport,Venetie,United States,VEE,PAVE,67.0086975098,-146.365997314,574,-9,A
WBQ,Beaver Airport,Beaver,United States,WBQ,PAWB,66.362197876,-147.406997681,359,-9,A
CEM,Central Airport,Central,United States,CEM,PACE,65.57379913,-144.7830048,937,-9,A
SHG,Shungnak Airport,Shungnak,United States,SHG,PAGH,66.88809967041,-157.16200256348,197,-9,A
IYK,Inyokern Airport,Inyokern,United States,IYK,KIYK,35.65879822,-117.8300018,2457,-8,A
VIS,Visalia Municipal Airport,Visalia,United States,VIS,KVIS,36.3186988831,-119.392997742,295,-8,A
MCE,Merced Regional Macready Field,Merced,United States,MCE,KMCE,37.28469849,-120.5139999,155,-8,A
CYR,Laguna de Los Patos International Airport,Colonia,Uruguay,CYR,SUCA,-34.456401824951,-57.770599365234,66,-3,U
CPQ,Amarais Airport,Campinas,Brazil,CPQ,SDAM,-22.85919952392578,-47.10820007324219,2008,-3,S
TWB,Toowoomba Airport,Toowoomba,Australia,TWB,YTWB,-27.542800903320312,151.91600036621094,2086,10,N
AYK,Arkalyk North Airport,Arkalyk,Kazakhstan,AYK,UAUR,50.318599700927734,66.95279693603516,1266,6,U
AGN,Angoon Seaplane Base,Angoon,United States,AGN,PAGN,57.503601,-134.585007,0,-9,A
ELV,Elfin Cove Seaplane Base,Elfin Cove,United States,ELV,PAEL,58.195201873799995,-136.347000122,0,-9,A
FNR,Funter Bay Seaplane Base,Funter Bay,United States,FNR,PANR,58.2543983459,-134.897994995,0,-9,A
HNH,Hoonah Airport,Hoonah,United States,HNH,PAOH,58.0961,-135.410111,19,-9,A
AFE,Kake Airport,Kake,United States,AFE,PAFE,56.9613990784,-133.910003662,172,-9,A
MTM,Metlakatla Seaplane Base,Metakatla,United States,MTM,PAMM,55.13100051879883,-131.5780029296875,0,-9,A
HYG,Hydaburg Seaplane Base,Hydaburg,United States,HYG,PAHY,55.206298828125,-132.8280029296875,0,-9,A
EGX,Egegik Airport,Egegik,United States,EGX,PAII,58.1855010986,-157.375,92,-9,A
KPV,Perryville Airport,Perryville,United States,KPV,PAPE,55.905998,-159.162993,29,-9,A
PIP,Pilot Point Airport,Pilot Point,United States,PIP,PAPN,57.5803985596,-157.572006226,57,-9,A
WSN,South Naknek Nr 2 Airport,South Naknek,United States,WSN,PFWS,58.7033996582,-157.007995605,162,-9,A
AKK,Akhiok Airport,Akhiok,United States,AKK,PAKH,56.9387016296,-154.182998657,44,-9,A
KYK,Karluk Airport,Karluk,United States,KYK,PAKY,57.5671005249,-154.449996948,137,-9,A
KLN,Larsen Bay Airport,Larsen Bay,United States,KLN,PALB,57.5350990295,-153.977996826,87,-9,A
ABL,Ambler Airport,Ambler,United States,ABL,PAFM,67.106300354,-157.856994629,334,-9,A
BKC,Buckland Airport,Buckland,United States,BKC,PABL,65.9815979004,-161.149002075,31,-9,A
IAN,Bob Baker Memorial Airport,Kiana,United States,IAN,PAIK,66.9759979248,-160.43699646,166,-9,A
OBU,Kobuk Airport,Kobuk,United States,OBU,PAOB,66.9123001099,-156.897003174,137,-9,A
ORV,Robert (Bob) Curtis Memorial Airport,Noorvik,United States,ORV,PFNO,66.81790161,-161.0189972,55,-9,A
WLK,Selawik Airport,Selawik,United States,WLK,PASK,66.60009766,-159.9859924,17,-9,A
KTS,Brevig Mission Airport,Brevig Mission,United States,KTS,PFKT,65.3312988281,-166.466003418,38,-9,A
ELI,Elim Airport,Elim,United States,ELI,PFEL,64.61470032,-162.2720032,162,-9,A
GLV,Golovin Airport,Golovin,United States,GLV,PAGL,64.5504989624,-163.007003784,59,-9,A
TLA,Teller Airport,Teller,United States,TLA,PATE,65.2404022217,-166.339004517,294,-9,A
WAA,Wales Airport,Wales,United States,WAA,PAIW,65.622593,-168.095,22,-9,A
WMO,White Mountain Airport,White Mountain,United States,WMO,PAWM,64.689201355,-163.412994385,267,-9,A
KKA,Koyuk Alfred Adams Airport,Koyuk,United States,KKA,PAKK,64.9394989014,-161.154006958,154,-9,A
SMK,St Michael Airport,St. Michael,United States,SMK,PAMK,63.49010086,-162.1100006,98,-9,A
SKK,Shaktoolik Airport,Shaktoolik,United States,SKK,PFSH,64.37110138,-161.223999,24,-9,A
TNC,Tin City Long Range Radar Station Airport,Tin City,United States,TNC,PATC,65.56310272,-167.9219971,271,-9,A
AKB,Atka Airport,Atka,United States,AKB,PAAK,52.22029877,-174.2059937,57,-10,A
CYT,Yakataga Airport,Yakataga,United States,CYT,PACY,60.082000732400004,-142.492996216,12,-9,A
AUK,Alakanuk Airport,Alakanuk,United States,AUK,PAUK,62.680042266799994,-164.659927368,10,-9,A
KPN,Kipnuk Airport,Kipnuk,United States,KPN,PAKI,59.932998657199995,-164.031005859,11,-9,A
KFP,False Pass Airport,False Pass,United States,KFP,PAKF,54.8474006652832,-163.41000366210938,20,-9,A
NLG,Nelson Lagoon Airport,Nelson Lagoon,United States,NLG,PAOU,56.007499694824,-161.16000366211,14,-9,A
PML,Port Moller Airport,Cold Bay,United States,PML,PAAL,56.0060005188,-160.561004639,20,-9,A
KLW,Klawock Airport,Klawock,United States,KLW,PAKW,55.579200744599994,-133.076004028,80,-9,A
KWN,Quinhagak Airport,Quinhagak,United States,KWN,PAQH,59.75510025,-161.8450012,42,-9,A
KOT,Kotlik Airport,Kotlik,United States,KOT,PFKO,63.0306015015,-163.533004761,15,-9,A
KYU,Koyukuk Airport,Koyukuk,United States,KYU,PFKU,64.8760986328,-157.727005005,149,-9,A
SCM,Scammon Bay Airport,Scammon Bay,United States,SCM,PACM,61.845298767100005,-165.570999146,14,-9,A
NNL,Nondalton Airport,Nondalton,United States,NNL,PANO,59.980201721191,-154.8390045166,314,-9,A
KKH,Kongiganak Airport,Kongiganak,United States,KKH,PADY,59.960800170899994,-162.880996704,30,-9,A
NIB,Nikolai Airport,Nikolai,United States,NIB,PAFS,63.01860046386719,-154.35800170898438,441,-9,A
AKI,Akiak Airport,Akiak,United States,AKI,PFAK,60.9029006958,-161.231002808,30,-9,A
AIN,Wainwright Airport,Wainwright,United States,AIN,PAWI,70.6380004883,-159.994995117,41,-9,A
APZ,Zapala Airport,ZAPALA,Argentina,APZ,SAHZ,-38.975498,-70.113602,3330,-3,N
RDS,Rincon De Los Sauces Airport,Rincon de los Sauces,Argentina,RDS,SAHS,-37.3905982971,-68.9041976929,1968,-3,N
PNT,Tte. Julio Gallardo Airport,Puerto Natales,Chile,PNT,SCNT,-51.67150115966797,-72.52839660644531,217,-4,S
SGV,Sierra Grande Airport,Sierra Grande,Argentina,SGV,SAVS,-41.5917015076,-65.33940124509999,688,-3,N
IGB,Cabo F.A.A. H. R. Bordón Airport,Ingeniero Jacobacci,Argentina,IGB,SAVJ,-41.320899963399995,-69.5748977661,2925,-3,N
NCN,Chenega Bay Airport,Chenega,United States,NCN,PFCB,60.0773010254,-147.992004395,72,-9,A
TKJ,Tok Junction Airport,Tok,United States,TKJ,PFTO,63.32949829,-142.9539948,1639,-9,A
IRC,Circle City /New/ Airport,Circle,United States,IRC,PACR,65.830498,-144.076008,613,-9,A
SLQ,Sleetmute Airport,Sleetmute,United States,SLQ,PASL,61.7005004883,-157.166000366,190,-9,A
HKB,Healy River Airport,Healy,United States,HKB,PAHV,63.8661994934082,-148.968994140625,1263,-9,A
AQC,Klawock Seaplane Base,Klawock,United States,AQC,PAQC,55.5546989440918,-133.1020050048828,0,-9,A
MHM,Minchumina Airport,Lake Minchumina,United States,MHM,PAMH,63.88600158691406,-152.302001953125,678,-9,A
MLY,Manley Hot Springs Airport,Manley Hot Springs,United States,MLY,PAML,64.99759674069999,-150.643997192,270,-9,A
YSO,Postville Airport,Postville,Canada,YSO,CCD4,54.9105,-59.78507,193,-4,A
YWB,Kangiqsujuaq (Wakeham Bay) Airport,Kangiqsujuaq,Canada,YWB,CYKG,61.5886001587,-71.929397583,501,-5,A
YTF,Alma Airport,Alma,Canada,YTF,CYTF,48.50889968869999,-71.64189910889999,445,-5,A
YGV,Havre St Pierre Airport,Havre-Saint-Pierre,Canada,YGV,CYGV,50.281898498535156,-63.61140060424805,124,-5,A
YXK,Rimouski Airport,Rimouski,Canada,YXK,CYXK,48.47809982299805,-68.49690246582031,82,-5,A
XTL,Tadoule Lake Airport,Tadoule Lake,Canada,XTL,CYBQ,58.7061,-98.512199,923,-6,A
XLB,Lac Brochet Airport,Lac Brochet,Canada,XLB,CZWH,58.6175003052,-101.46900177,1211,-6,A
XSI,South Indian Lake Airport,South Indian Lake,Canada,XSI,CZSN,56.7928009033,-98.9072036743,951,-6,A
YBT,Brochet Airport,Brochet,Canada,YBT,CYBT,57.8894,-101.679001,1136,-6,A
ZGR,Little Grand Rapids Airport,Little Grand Rapids,Canada,ZGR,CZGR,52.04560089111328,-95.4657974243164,1005,-6,A
YCR,Cross Lake (Charlie Sinclair Memorial) Airport,Cross Lake,Canada,YCR,CYCR,54.610599517822266,-97.76080322265625,709,-6,A
YRS,Red Sucker Lake Airport,Red Sucker Lake,Canada,YRS,CYRS,54.167198181152344,-93.55719757080078,729,-6,A
YOP,Rainbow Lake Airport,Rainbow Lake,Canada,YOP,CYOP,58.49140167236328,-119.40799713134766,1759,-7,A
YBY,Bonnyville Airport,Bonnyville,Canada,YBY,CYBF,54.304199,-110.744003,1836,-7,A
ZNA,Nanaimo Harbour Water Airport,Nanaimo,Canada,ZNA,CAC8,49.1833000183,-123.949996948,0,-8,A
YGG,Ganges Seaplane Base,Ganges,Canada,YGG,CAX6,48.8545,-123.4969,0,-8,A
YJM,Fort St James Airport,Fort St. James,Canada,YJM,CYJM,54.39720153808594,-124.26300048828125,2364,-8,A
YDT,Boundary Bay Airport,Boundary Bay,Canada,YDT,CZBB,49.0741996765,-123.012001038,6,-8,A
ZEL,Denny Island Airport,Bella Bella,Canada,ZEL,CYJQ,52.139702,-128.063997,162,-8,A
YFJ,Wekweètì Airport,Wekweeti,Canada,YFJ,CFJ2,64.190804,-114.077002,1208,-7,A
RNI,Corn Island,Corn Island,Nicaragua,RNI,MNCI,12.1628999710083,-83.06379699707031,1,-6,U
BZA,San Pedro Airport,Bonanza,Nicaragua,BZA,MNBZ,13.949999809265137,-84.5999984741211,600,-6,U
RFS,Rosita Airport,Rosita,Nicaragua,RFS,MNRT,13.889699935913086,-84.40889739990234,193,-6,U
SIU,Siuna,Siuna,Nicaragua,SIU,MNSI,13.727222442626953,-84.77777862548828,606,-6,U
WSP,Waspam Airport,Waspam,Nicaragua,WSP,MNWP,14.7391996383667,-83.96939849853516,98,-6,U
PLD,Playa Samara/Carrillo Airport,Carrillo,Costa Rica,PLD,MRCR,9.8705101013184,-85.481399536133,50,-6,U
COZ,Constanza - Expedición 14 de Junio National Airport,Constanza,Dominican Republic,COZ,MDCZ,18.907499313354,-70.721900939941,3950,-4,U
NEG,Negril Airport,Negril,Jamaica,NEG,MKNG,18.34280014038086,-78.33209991455078,9,-5,U
RVR,José Aponte de la Torre Airport,Ceiba,Puerto Rico,RVR,TJRV,18.245300293,-65.6434020996,38,-4,A
SPB,Charlotte Amalie Harbor Seaplane Base,Charlotte Amalie,Virgin Islands,SPB,VI22,18.338600158691406,-64.9406967163086,0,-4,A
ARR,D. Casimiro Szlapelis Airport,Alto Rio Senguer,Argentina,ARR,SAVR,-45.013599,-70.812202,2286,-3,N
JSM,Jose De San Martin Airport,Jose de San Martin,Argentina,JSM,SAWS,-44.048599243199995,-70.4589004517,2407,-3,N
UYU,Uyuni Airport,Uyuni,Bolivia,UYU,SLUY,-20.446300506599997,-66.8483963013,11136,-4,U
ABF,Abaiang Airport,Abaiang Atoll,Kiribati,ABF,NGAB,1.798609972000122,173.04100036621094,0,12,U
ABN,Albina Airport,Albina,Suriname,ABN,SMBN,5.512720108032227,-54.05009841918945,19,-3,U
DRJ,Drietabbetje Airport,Drietabbetje,Suriname,DRJ,SMDA,4.11666679382,-54.666671752899994,236,-3,U
ICK,Nieuw Nickerie Airport,Nieuw Nickerie,Suriname,ICK,SMNI,5.955560207366943,-57.039398193359375,9,-3,U
OEM,Vincent Fayks Airport,Paloemeu,Suriname,OEM,SMPA,3.3452799320220947,-55.442501068115234,714,-3,U
SMZ,Stoelmanseiland Airport,Stoelmans Eiland,Suriname,SMZ,SMST,4.349999904632568,-54.41666793823242,187,-3,U
TOT,Totness Airport,Totness,Suriname,TOT,SMCO,5.865829944610596,-56.32749938964844,10,-3,U
AGI,Wageningen Airstrip,Wageningen,Suriname,AGI,SMWA,5.76666688919,-56.6333312988,6,-3,U
CSC,Codela Airport,Guapiles,Costa Rica,CSC,MRCA,10.4139995575,-85.0916976929,328,-6,U
ORJ,Orinduik Airport,Orinduik,Guyana,ORJ,SYOR,4.725269794464111,-60.03499984741211,1797,-4,U
NAI,Annai Airport,Annai,Guyana,NAI,SYAN,3.959439992904663,-59.12419891357422,301,-4,U
IMB,Imbaimadai Airport,Imbaimadai,Guyana,IMB,SYIB,5.7081098556518555,-60.2942008972168,1646,-4,U
KAR,Kamarang Airport,Kamarang,Guyana,KAR,SYKM,5.865340232849121,-60.614200592041016,1601,-4,U
USI,Mabaruma Airport,Mabaruma,Guyana,USI,SYMB,8.199999809265137,-59.78329849243164,45,-4,U
MHA,Mahdia Airport,Mahdia,Guyana,MHA,SYMD,5.277490139007568,-59.151100158691406,300,-4,U
PJC,Dr Augusto Roberto Fuster International Airport,Pedro Juan Caballero,Paraguay,PJC,SGPJ,-22.639999389648438,-55.83000183105469,1873,-4,U
ACD,Alcides Fernández Airport,Acandi,Colombia,ACD,SKAD,8.51667,-77.3,50,-5,U
RVE,Los Colonizadores Airport,Saravena,Colombia,RVE,SKSA,6.951868,-71.857179,680,-5,U
VGZ,Villa Garzón Airport,Villa Garzon,Colombia,VGZ,SKVG,0.978767,-76.6056,1248,-5,U
EBG,El Bagre Airport,El Bagre,Colombia,EBG,SKEB,7.59647,-74.8089,180,-5,U
CAQ,Juan H White Airport,Caucasia,Colombia,CAQ,SKCU,7.96847,-75.1985,174,-5,U
COG,Mandinga Airport,Condoto,Colombia,COG,SKCD,5.08333,-76.7,213,-5,U
TLU,Golfo de Morrosquillo Airport,Tolu,Colombia,TLU,SKTL,9.50945,-75.5854,16,-5,U
CFB,Cabo Frio Airport,Cabo Frio,Brazil,CFB,SBCB,-22.921699523900003,-42.074298858599995,23,-3,S
OPS,Presidente João Batista Figueiredo Airport,Sinop,Brazil,OPS,SWSI,-11.885000228881836,-55.58610916137695,1227,-4,S
GRP,Gurupi Airport,Gurupi,Brazil,GRP,SWGI,-11.73960018157959,-49.132198333740234,1148,-3,S
CMP,Santana do Araguaia Airport,Santana do Araguaia,Brazil,CMP,SNKE,-9.31997013092041,-50.32849884033203,597,-3,S
BVS,Breves Airport,Breves,Brazil,BVS,SNVS,-1.6365300416946411,-50.443599700927734,98,-3,S
SFK,Soure Airport,Soure,Brazil,SFK,SNSW,-0.6994310021400452,-48.520999908447266,43,-3,S
PIN,Parintins Airport,Parintins,Brazil,PIN,SWPI,-2.6730198860168457,-56.777198791503906,87,-4,S
BRA,Barreiras Airport,Barreiras,Brazil,BRA,SNBR,-12.078900337219238,-45.00899887084961,2447,-3,S
STZ,Santa Terezinha Airport,Santa Terezinha,Brazil,STZ,SWST,-10.4647216796875,-50.518611907958984,663,-4,S
MQH,Minaçu Airport,Minacu,Brazil,MQH,SBMC,-13.5491,-48.195301,1401,-3,S
AUX,Araguaína Airport,Araguaina,Brazil,AUX,SWGN,-7.22787,-48.240501,771,-3,S
NVP,Novo Aripuanã Airport,Novo Aripuana,Brazil,NVP,SWNA,-5.118030071258545,-60.364898681640625,118,-4,S
LVR,Fazenda Colen Airport,Lucas do Rio Verde,Brazil,LVR,SWFE,-13.314443588256836,-56.11277770996094,1345,-4,S
FRC,Franca Airport,Franca,Brazil,FRC,SIMK,-20.592199325561523,-47.38290023803711,3292,-3,S
DOU,Dourados Airport,Dourados,Brazil,DOU,SSDO,-22.2019,-54.926601,1503,-4,S
LBR,Lábrea Airport,Labrea,Brazil,LBR,SWLB,-7.278969764709473,-64.76950073242188,190,-4,S
ROO,Maestro Marinho Franco Airport,Rondonopolis,Brazil,ROO,SWRD,-16.586,-54.7248,1467,-4,S
GPB,Tancredo Thomas de Faria Airport,Guarapuava,Brazil,GPB,SBGU,-25.3875007629,-51.520198822,3494,-3,S
JCB,Santa Terezinha Airport,Joacaba,Brazil,JCB,SSJA,-27.1714000702,-51.5532989502,2546,-3,S
RVD,General Leite de Castro Airport,Rio Verde,Brazil,RVD,SWLC,-17.8347225189209,-50.956111907958984,2464,-3,S
AAX,Romeu Zema Airport,Araxa,Brazil,AAX,SBAX,-19.563199996948,-46.960399627686,3276,-3,S
MBZ,Maués Airport,Maues,Brazil,MBZ,SWMW,-3.37217,-57.7248,69,-4,S
RBB,Borba Airport,Borba,Brazil,RBB,SWBR,-4.4063401222229,-59.60240173339844,293,-4,S
CIZ,Coari Airport,Coari,Brazil,CIZ,SWKO,-4.134059906005859,-63.132598876953125,131,-4,S
BAZ,Barcelos Airport,Barcelos,Brazil,BAZ,SWBC,-0.981292,-62.919601,112,-4,S
DMT,Diamantino Airport,Diamantino,Brazil,DMT,SWDM,-14.376899719238281,-56.40039825439453,1476,-4,S
GNM,Guanambi Airport,Guanambi,Brazil,GNM,SNGI,-14.208200454711914,-42.74610137939453,1815,-3,S
QDJ,Tsletsi Airport,Djelfa,Algeria,QDJ,DAFI,34.6657,3.351,3753,1,U
NZA,Nzagi Airport,Nzagi,Angola,NZA,FNZG,-7.716939926149999,21.358200073200003,2431,1,U
LBZ,Lucapa Airport,Lucapa,Angola,LBZ,FNLK,-8.445727348330001,20.7320861816,3029,1,U
AMC,Am Timan Airport,Am Timan,Chad,AMC,FTTN,11.0340003967,20.274000167799997,1420,1,U
GSQ,Shark El Oweinat International Airport,Sharq Al-Owainat,Egypt,GSQ,HEOW,22.5856990814209,28.71660041809082,859,2,U
MRB,Eastern WV Regional Airport/Shepherd Field,Martinsburg,United States,MRB,KMRB,39.40190125,-77.98459625,565,-5,A
AWA,Awassa Airport,Awasa,Ethiopia,AWA,HALA,7.066999912261963,38.5,5450,3,U
JIJ,Wilwal International Airport,Jijiga,Ethiopia,JIJ,HAJJ,9.3325,42.9121,5954,3,U
MKS,Mekane Selam Airport,Mekane Selam,Ethiopia,MKS,HAMA,10.7254,38.7415,8405,3,U
DBM,Debra Marcos Airport,Debre Marqos,Ethiopia,DBM,HADM,10.350000381469727,37.71699905395508,8136,3,U
DBT,Debre Tabor Airport,Debre Tabor,Ethiopia,DBT,HADT,11.967000007629395,38,8490,3,U
QHR,Harar Meda Airport,Debre Zeyit,Ethiopia,QHR,HAHM,8.7163,39.0059,6201,3,U
GOB,Robe Airport,Goba,Ethiopia,GOB,HAGB,7.1160634,40.0463033,7892,3,U
MYB,Mayumba Airport,Mayumba,Gabon,MYB,FOOY,-3.4584197998046875,10.674076080322266,13,1,U
MRE,Mara Serena Lodge Airstrip,Masai Mara,Kenya,MRE,HKMS,-1.406111,35.008057,5200,3,U
RBX,Rumbek Airport,Rumbek,Sudan,RBX,HSMK,6.8249998092699995,29.6690006256,1378,3,U
CPA,Cape Palmas Airport,Greenville,Liberia,CPA,GLCP,4.3790202140808105,-7.6969499588012695,20,0,U
MAX,Ouro Sogui Airport,Matam,Senegal,MAX,GOSM,15.593600273132324,-13.322799682617188,85,0,U
BDI,Bird Island Airport,Bird Island,Seychelles,BDI,FSSB,-3.72472,55.205299,6,4,U
WHF,Wadi Halfa Airport,Wadi Halfa,Sudan,WHF,HSSW,21.802698135375977,31.521577835083008,961,3,U
PAF,Bugungu Airport,Pakuba,Uganda,PAF,HUPA,2.2,31.55,2472,3,U
HTY,Hatay Airport,Hatay,Turkey,HTY,LTDA,36.36277771,36.282222747800006,269,3,U
RVV,Raivavae Airport,Raivavae,French Polynesia,RVV,NTAV,-23.885200500499998,-147.662002563,7,-10,N
ILD,Lleida-Alguaire Airport,Lleida,Spain,ILD,LEDA,41.728185,0.535023,1170,1,E
BIU,Bildudalur Airport,Bildudalur,Iceland,BIU,BIBD,65.64129638671875,-23.546199798583984,18,0,N
GJR,Gjögur Airport,Gjogur,Iceland,GJR,BIGJ,65.99530029296875,-21.326900482177734,83,0,N
SAK,Sauðárkrókur Airport,Saudarkrokur,Iceland,SAK,BIKR,65.73169708249999,-19.572799682599996,8,0,N
IIA,Inishmaan Aerodrome,Inishmaan,Ireland,IIA,EIMN,53.09299850463867,-9.568059921264648,15,0,U
TDK,Ak Bashat Airport,Taldykorgan,Kazakhstan,TDK,UAAT,42.88958,73.602004,0,6,U
ULG,Ulgii Mongolei Airport,Olgii,Mongolia,ULG,ZMUL,48.9933013916,89.9225006104,5732,7,U
VGD,Vologda Airport,Vologda,Russia,VGD,ULWW,59.282501220703125,39.944400787353516,387,3,N
LDG,Leshukonskoye Airport,Arkhangelsk,Russia,LDG,ULAL,64.8960037231,45.7229995728,220,3,N
HSK,Huesca/Pirineos Airport,Huesca,Spain,HSK,LEHC,42.0760993958,-0.316666990519,1768,1,U
CQM,Ciudad Real Central Airport,Ciudad Real,Spain,CQM,LERL,38.8563888889,-3.97,0,1,U
NJF,Al Najaf International Airport,Najaf,Iraq,NJF,ORNI,31.989853,44.404317,103,3,U
CSA,Colonsay Airstrip,Colonsay,United Kingdom,CSA,EGEY,56.0574989319,-6.243060112,44,0,U
RKH,Rock Hill - York County Airport,Rock Hill,United States,RKH,KUZA,34.9878006,-81.05719757,666,-5,A
AGC,Allegheny County Airport,Pittsburgh,United States,AGC,KAGC,40.354400634765625,-79.9301986694336,1252,-5,A
FTY,Fulton County Airport Brown Field,Atlanta,United States,FTY,KFTY,33.7790985107,-84.5214004517,841,-5,A
TSO,Tresco Heliport,Tresco,United Kingdom,TSO,EGHT,49.94559860229492,-6.331389904022217,20,0,U
TII,Tarin Kowt Airport,Tarin Kowt,Afghanistan,TII,OATN,32.604198455799995,65.8657989502,4429,4.5,U
ZAJ,Zaranj Airport,Zaranj,Afghanistan,ZAJ,OAZJ,30.972222,61.865833,1572,4.5,U
CCN,Chakcharan Airport,Chaghcharan,Afghanistan,CCN,OACC,34.53300094604492,65.26699829101562,7383,4.5,U
FUG,Fuyang Xiguan Airport,Fuyang,China,FUG,ZSFY,32.882157,115.734364,104,8,U
LCX,Longyan Guanzhishan Airport,Longyan,China,LCX,ZSLD,25.6746997833,116.747001648,1225,8,U
ACX,Xingyi Airport,Xingyi,China,ACX,ZUYI,25.0863888889,104.959444444,4150,8,U
HZH,Liping Airport,Liping,China,HZH,ZUNP,26.32217,109.1499,1620,8,U
OSU,Ohio State University Airport,Columbus,United States,OSU,KOSU,40.0797996521,-83.072998046875,905,-5,U
ADS,Addison Airport,Addison,United States,ADS,KADS,32.9686012268,-96.8364028931,644,-6,A
DTS,Destin Executive Airport,Destin,United States,DTS,KDTS,30.40010071,-86.47149658,23,-6,A
KHE,Chernobayevka Airport,Kherson,Ukraine,KHE,UKOH,46.6758003235,32.506401062,148,2,E
